id,text,category
1268,当黄毛吧,0
1269,劝不了  没恋爱过,0
1270,我现在还在想怎么样向外校老师套磁呢,0
1271,你还能去外校,0
1272,至少大家是自由的,0
1273,坏了这下子我是微生物了,0
1274,USTC,0
1275,"[CQ:reply,id=-465434505]大四",0
1276,要不一起疯狂之后再死吧,0
1277,比赛项目里队员不积极怎么办,0
1278,15r找个同学帮忙从宿舍拿东西到旋转门,0
1279,"北化也一般啊，为啥我前5%也没入空天院啊[CQ:face,id=5]",0
1280,北交肯定oq了?,0
1281,15r找同学从宿舍拿个东西到生活区门口 急,0
1282,你问问你前几届学长学姐干了啥,0
1283,100求代跑腿送东西送到大连医科大学第一附属医院金普院区,0
1284,什么原因？,0
1285,唉,0
1286,要么试试摆烂,0
1287,你大几了呀,0
1288,推荐用摆烂的心理面对世界,0
1289,别的方面至少还说得过去，不上不下,0
1290,出软件22年数据库，操作系统期末真题,0
1291,得汉语英语结合看,0
1292,非数还行，数出问题了,0
1293,在北上租房多少有点难顶,0
1294,往年经验吧,0
1295,被杀是吧,0
1296,"[CQ:reply,id=-1279700292][CQ:at,qq=2856538959] [CQ:at,qq=2856538959] 你为什么不战而降？?",0
1297,主校区没算,0
1298,所以其实是4个进了决赛，4/900的比例还是挺大的,0
1299,国外大学毕业,0
1300,没六级现在都不能工作,0
1301,好的谢谢?,0
1302,"[CQ:reply,id=462155879][CQ:at,qq=1291419457] [CQ:at,qq=1291419457] 差不多这样",0
1303,怎能 还突然有这个,0
1304,好好好,0
1305,华科的机械和ai就贴的很近（听说的）,0
1306,白交30块钱,0
1307,密码在哪啊,0
1308,春令营前一阵就截止了,0
1309,没书读了,0
1310,"那有啥理由要我[CQ:face,id=344]",0
1311,没书读了,0
1312,空天一年收七八批,0
1313,求社会主义发展史复习资料,0
1314,没进群,0
1315,好像是只发入营不发好人卡,0
1316,不要考虑恩比德这个不存在的人,0
1317,呃呃点错了,0
1318,如果阿德巴约除去,0
1319,"[CQ:reply,id=1365705215][CQ:at,qq=1587313370] 结",0
1320,志愿能不能替做啊,0
1321,"[CQ:face,id=107]没收到就是没入吗，那鼠鼠就放弃幻想了",0
1322,永久失去呼吸权,0
1323,热火可不是76人,0
1324,只能说绿军今年伪强队了,0
1325,布朗这场纯战犯,0
1326,今年没开么？,0
1327,馆里没办法,0
1328,收离散往年考试题（有去年前年的优先）,0
1329,空天院是啥,0
1330,今天是马丁的早晨,0
1331,绿军要完了,0
1332,那你们实习都咋整的啊，线下了，这没法翘啊,0
1333,"[CQ:reply,id=-716969286]退课再选",0
1334,大连号手机卡免费改成月租19元,0
1335,包含(30G全国流量+30G视频专属流量+30g本地流量+200g校园流量),0
1336,(200分钟国内通话+3000分钟校园卷语音+赠送3个亲情号互打免费不限时),0
1337,推荐返红包?,0
1338,"收双语离散上期末题[CQ:face,id=297][CQ:face,id=297]",0
1339,"[CQ:reply,id=59977484][CQ:at,qq=1445548086] [CQ:at,qq=1445548086] 自动化",0
1340,寄！,0
1341,现在春令营还是信息,0
1342,目标检测,0
1343,"难蚌，弄那么多干啥[CQ:face,id=264]",0
1344,"[CQ:reply,id=-69195902]运气好1就行",0
1345,有工图c考试题型吗,0
1346,龙王要产业化升级啊,0
1347,学校现在的宣传是增量搬过去,0
1348,酒吧舞✌?,0
1349,你们实验班不限制保内么？,0
1350,我49.2%,0
1351,6,0
1352,"[CQ:face,id=264]",0
1353,圆通,0
1354,收大英四欧洲历史与政治期末题,0
1355,程明松老师给分高吗？,0
1356,A301,0
1357,收拯救者包装盒,0
1358,请问今天有孙伟峰老师的课嘛，几点到几点呀求,0
1359,经调查显示当代年轻人都没有QQ号,0
1360,"那怎样才能成为贾振元儿子[CQ:face,id=343]",0
1361,找一个早八代课,0
1362,希望大家反思一下，为啥比不过卖片哥,0
1363,早上好,0
1364,加油,0
1365,晚安,0
1366,我也都是只用模板,0
1367,"[CQ:reply,id=1706644561][CQ:at,qq=927738956] [CQ:at,qq=927738956] 去下模板",0
1368,当时扔给我让我试试,0
1369,当时我第一次接触论文的时候感觉每天都是暗无天日,0
1370,我们只要是跟计算机一起上的课都没人选,0
1371,不过原来电信计算机二级也用处不大吗,0
1372,每日智商下滑,0
1373,cubemx是真的快,0
1374,不知道是不是我电脑的问题,0
1375,"[CQ:reply,id=-2023202944][CQ:at,qq=1131226480] [CQ:at,qq=1131226480] 俺用",0
1376,玩32的佬有用cubemx的吗,0
1377,感觉如果不是为了加综测，计算机考级没什么意义,0
1378,差点以为自己要失去敲代码能力了,0
1379,算法题真得自己写才能会,0
1380,正则挺好使的,0
1381,不差这一两年,0
1382,这群怎么还有软件佬？,0
1383,是同时发生的,0
1384,cv是啥,0
1385,我们教了也都忘了,0
1386,对了，大家电子系都学java吗,0
1387,"[CQ:reply,id=-1857358719][CQ:at,qq=1208972618] [CQ:at,qq=1208972618] 主要主办方的环境赛道布置光照情况啥的都不知道",0
1388,软件类题目本身难度不低 但是奖是真的好拿,0
1389,"[CQ:reply,id=254697762][CQ:at,qq=1328881456] [CQ:at,qq=1328881456] 难吗",0
1390,噢不对,0
1391,蓝桥杯算法练习赛罢了,0
1392,"[CQ:face,id=64]",0
1393,不在一个学校就当时觉得异地没法谈,0
1394,rc也难,0
1395,萝卜坑是RoboCon，不是RoboCom,0
1396,鉴定为还好没追上,0
1397,好地方,0
1398,robomaster？,0
1399,大学脱单真难,0
1400,rm是萝卜坑不,0
1401,我们学校甚至不能rm,0
1402,"[CQ:reply,id=1058857327][CQ:at,qq=2567111255] [CQ:at,qq=2567111255] xd是真卷[CQ:face,id=264]",0
1403,"[CQ:reply,id=-370385764][CQ:at,qq=1034456463] +1",0
1404,睡了兄弟们，不能睡太晚，还有早八等着我,0
1405,我带闺蜜去过,0
1406,保rk等于保下限是真的,0
1407,你这活可以去接客了啊 有钱拿，还能爽,0
1408,俩人高考都超常发挥,0
1409,校创算科研吗,0
1410,"[CQ:reply,id=-1812566848][CQ:at,qq=957188082] 我也有点",0
1411,我们高二停课搞竞赛,0
1412,谁不一样,0
1413,辽宁是B卷一道题省二，两道题省一,0
1414,对,0
1415,??,0
1416,"[CQ:reply,id=527299985][CQ:at,qq=2567111255] [CQ:at,qq=2567111255] 是也不是。。。",0
1417,我是在这个群里知道什么是大唐杯的,0
1418,辽宁其实也这样,0
1419,都不认可数模但是保研偏偏还得靠数模,0
1420,"[CQ:face,id=5][CQ:face,id=5][CQ:face,id=5]",0
1421,"[CQ:face,id=277][CQ:face,id=277][CQ:face,id=277]",0
1422,我觉得rank是最实在的,0
1423,确实,0
1424,一个国三也就,0
1425,本科生本来就发不出来啥好论文,0
1426,竞赛和sci,0
1427,但是保研没有竞赛怎么活?,0
1428,比不了,0
1429,大二都快过完了??,0
1430,我当时想着，我连模数电都不会做啥科研,0
1431,研究生的老师,0
1432,我感觉我的学长学姐都是大四下就去研究生学校,0
1433,yysy,0
1434,"鼠鼠已经亏麻了[CQ:face,id=5]",0
1435,科研是真的,0
1436,晚安呐,0
1437,出考场才知道这个名,0
1438,但是科大真漂亮啊,0
1439,"[CQ:reply,id=-969092887][CQ:at,qq=927738956] [CQ:at,qq=927738956] 都rank1了[CQ:face,id=277]",0
1440,直接拿到老师ppt开背,0
1441,但是想用到推免加分上,0
1442,"[CQ:reply,id=-1390451521][CQ:at,qq=957188082] 中肯的",0
1443,我当时听的苏淳老师的讲座,0
1444,大连24在辽宁还是有统治力的,0
1445,大一上学期没好好学,0
1446,和大连24差不多,0
1447,我都怀疑自己是疯子了,0
1448,不出所料被爆杀,0
1449,"[CQ:reply,id=-1190290699][CQ:at,qq=1131226480] [CQ:at,qq=1131226480] 唉:-(",0
1450,都考了,0
1451,真一起了,0
1452,科大可以跨力学,0
1453,名气比较小,0
1454,事情结束完又是挑战杯，又是计设赛,0
1455,"[CQ:reply,id=1953001876][CQ:at,qq=3094239050] 你可以试试中科大[CQ:at,qq=3094239050]",0
1456,"[CQ:reply,id=1035253487][CQ:at,qq=927738956] 6.11吗[CQ:at,qq=927738956]",0
1457,6,0
1458,你们都不考虑南大吗,0
1459,校内加分，得打一下,0
1460,我们报名费都没得报销,0
1461,真卷啊你们,0
1462,"我宁愿夏令营华科也不愿九推去上交[CQ:face,id=277]",0
1463,哦哦,0
1464,"[CQ:reply,id=392786057][CQ:at,qq=3094239050] [CQ:at,qq=3094239050] 那没事",0
1465,这几天比赛五六个,0
1466,"[CQ:reply,id=1123377143]基本没有",0
1467,行，哥,0
1468,"[CQ:reply,id=-1135197263]有用吗",0
1469,跨保去的宇航,0
1470,看我群昵称就懂了,0
1471,我啥都没有,0
1472,现在有点纠结浙大和上交,0
1473,纯交流营,0
1474,还得是清华,0
1475,"[CQ:reply,id=1809641211]thu",0
1476,好像我记得有个学校夏令营不给优营了,0
1477,"[CQ:face,id=277][CQ:face,id=277][CQ:face,id=277]",0
1478,"[CQ:face,id=277][CQ:face,id=277]",0
1479,大部分95➕5,0
1480,除了电信呢,0
1481,"[CQ:face,id=277]",0
1482,而且感觉老师对我的课设都比我的比赛感兴趣,0
1483,"[CQ:reply,id=409230669][CQ:at,qq=1366514757] [CQ:at,qq=1366514757] 保研加分",0
1484,做完直接去计算所,0
1485,"[CQ:reply,id=1638672936]sz",0
1486,但我没学过高频啊哈哈哈或,0
1487,电信学部保研率唉,0
1488,机械领导们真是不干人事,0
1489,电源类怎么说,0
1490,反正机械有,0
1491,但可以攒经历,0
1492,我们班两三个人在一生一心,0
1493,一生一芯这个项目有了解的吗,0
1494,但去年有邀请赛好像也有国奖,0
1495,"[CQ:reply,id=97788141][CQ:at,qq=2567111255] [CQ:at,qq=2567111255] 小车[CQ:face,id=277]",0
1496,大帝发话了,0
1497,集创赛含金量咋样啊,0
1498,太爽了，查重还查不到,0
1499,"[CQ:reply,id=937575023][CQ:at,qq=1819345998] [CQ:at,qq=1819345998] 啊？",0
1500,电赛推荐电院和信号,0
1501,毕设用chatgpt写好爽啊,0
1502,准备个openart,0
1503,估计20%左右,0
1504,我们学校拿奖才能报销,0
1505,对,0
1506,真不想在本校,0
1507,机械咱们学校往届有硕博的,0
1508,120×190吗,0
1509,但是浙大直博，上交硕士，所以我也很纠结,0
1510,好到爆炸那种,0
1511,嗷,0
1512,我担负不起,0
1513,应该是,0
1514,"[CQ:reply,id=166523453][CQ:at,qq=1328881456] [CQ:at,qq=1328881456] [CQ:face,id=267][CQ:face,id=267]",0
1515,小车咋搞,0
1516,控制类就是小车吗,0
1517,我记得夏令营是大三暑假，出国申请是大四上。夏令营梦校如果感觉不是特别稳的话，能不能再考虑润。我现在是按出国准备的，但是感觉和保研也不太冲突,0
1518,杭州生活成本比上海低些,0
1519,无人机也还行（,0
1520,有没有过来人讲讲，可不可以把保研当保底，保不到自己想要的学校再出国,0
1521,要你自己觉得,0
1522,我想去华五只能去软院,0
1523,我rank只有6%这样?,0
1524,旦旦大数据有笔试，不知道电信搞不搞,0
1525,感觉想拿大奖至少得打2年,0
1526,反正计算机是这样的,0
1527,模电数电,0
1528,都需要学些什么吗？,0
1529,"[CQ:reply,id=-716856660]清深不考虑，感觉为了毕业证不值得",0
1530,"那估计是小专业了[CQ:face,id=277]",0
1531,每别的意思,0
1532,冲突了,0
1533,工科基本都上交,0
1534,基本上交,0
1535,哈深规模小,0
1536,大力引进刚果黑驴，解决生育率下降以及人矿老龄化问题?,0
1537,很快就出国奖了？,0
1538,我直接砸100意愿值,0
1539,电赛大佬在哪,0
1540,今年电赛出成绩是在928之后吗,0
1541,够呛,0
1542,而且单项很少,0
1543,掉10%了,0
1544,你呢,0
1545,"[CQ:face,id=277]",0
1546,对啊,0
1547,去年要求凌晨完成拟录取,0
1548,大工外保,0
1549,但是也就难一点点,0
1550,彳亍,0
1551,"[CQ:face,id=264]感觉跨保专业最顺利的就西交了",0
1552,感觉机械5%以后上交就无缘了,0
1553,密院跟普通的有啥区别啊,0
1554,不是大工的,0
1555,我都快自闭了,0
1556,"[CQ:face,id=312,type=sticker]",0
1557,开发区缺文科专业,0
1558,找工作咋办,0
1559,最大的官是哪呀,0
1560,"[CQ:face,id=264]",0
1561,"胡文华老师[CQ:face,id=226]",0
1562,怎么会这么快分流,0
1563,电信是先分流再小学期吗,0
1564,花点时间就有高分,0
1565,有认识王云赫老师吗？,0
1566,你们为啥有??,0
1567,那得别的学校,0
1568,"带工计科莫碰瓷软院[CQ:face,id=265]",0
1569,"家人们 大英四的成绩构成是什么样的 我们老师没说[CQ:face,id=5]",0
1570,海阔凭鱼跃 资源受限也能干点别的,0
1571,"[CQ:face,id=277]",0
1572,有没有uu知道健身房开门时间是啥样的～,0
1573,"[CQ:reply,id=195710052][CQ:at,qq=1254976559] [CQ:at,qq=1254976559] 那这个",0
1574,华工毕竟正厅级,0
1575,也就这点优势了,0
1576,大工软院还行的,0
1577,西交软院,0
1578,有,0
1579,"[CQ:reply,id=-1671499603][CQ:at,qq=1842854353] [CQ:at,qq=1842854353] 要几个",0
1580,"[CQ:face,id=347]",0
1581,"杨亚文的俄苏经典电影及文学艺术欣赏咋样哇[CQ:face,id=13]",0
1582,还真是,0
1583,你不攻击他我要攻击你了,0
1584,"[CQ:reply,id=1461202426]你就骂他贱",0
1585,"[CQ:reply,id=-438593618]要我说就是犯贱",0
1586,朋友圈是立马发的,0
1587,太典了,0
1588,内部消化,0
1589,"[CQ:reply,id=1150574661]我听说了没笑死我",0
1590,和智障,0
1591,两个系的电子科学与技术方向不同,0
1592,"[CQ:reply,id=-619401342]小红书一堆反串引战的",0
1593,"突然开始佩服童锦程了，能让女生为他花钱[CQ:face,id=5]",0
1594,再不行分了,0
1595,故意来这找骂的吧,0
1596,不要当ATM,0
1597,你自己买的东西就自己付呗,0
1598,你们那的习惯真奇怪,0
1599,?,0
1600,p？,0
1601,然后上岸率低了,0
1602,没几个考上的,0
1603,上一届怎么没有华五,0
1604,"[CQ:at,qq=576405807]",0
1605,就我打听到的,0
1606,软微,0
1607,"建议按寝室进群，一个寝室进来一个人[CQ:face,id=178]",0
1608,不是现在考虑的,0
1609,但是最后还得是看工作,0
1610,是这样的,0
1611,"哥们你sdu＝山东四非？[CQ:at,qq=1366514757]",0
1612,???,0
1613,你不会觉得保研的都能找到很好的工作吧,0
1614,出国的,0
1615,去找工作能不能找个二三十k的都难说,0
1616,还是你所谓的保研头部就是绩点前几,0
1617,吕,0
1618,又不是头部保研哥,0
1619,你要是大一下确实累,0
1620,非常厉害,0
1621,兄弟们问个题外话,0
1622,我感觉课业压力没有那么大,0
1623,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
1624,够呛,0
1625,就算匿名也是敢发言的,0
1626,多虑了呐,0
1627,银行破产咋办,0
1628,很不合常理,0
1629,就是 社交恐怖分子,0
1630,他wys嘛,0
1631,c9量化金融硕前景咋样,0
1632,"[CQ:reply,id=-1223930726][CQ:at,qq=2094956774] [CQ:at,qq=2094956774] 你是不是刚刚还去问了一下",0
1633,如果只靠你讲就废了,0
1634,老师能不能出点难的题，这些题太简单了,0
1635,124在数院老师面前,0
1636,比我高,0
1637,而我喜欢去偷偷吃别人瓜,0
1638,我感觉他应该很逆天,0
1639,没签到,0
1640,光头吗,0
1641,我去点错了,0
1642,都忘了还报了空天院,0
1643,我感觉万院士精神失常之前应该是个很好的人,0
1644,害怕,0
1645,"[CQ:reply,id=-1285777695]他们是什么样子",0
1646,要么是top的奋斗b,0
1647,发生什么事了,0
1648,speexx啥时候考试啊,0
1649,硕士有一篇够毕业了不,0
1650,"[CQ:at,qq=2328009408]",0
1651,话说空天院春令营出名单了吗,0
1652,中原地区,0
1653,"[CQ:reply,id=-99569113][CQ:at,qq=1445548086] [CQ:at,qq=1445548086] 我也听说是",0
1654,"[CQ:face,id=265]",0
1655,电深,0
1656,"分享到班级群了，为我们拉拉人[CQ:face,id=182][CQ:face,id=182][CQ:face,id=182]",0
1657,"[CQ:face,id=178]",0
1658,还要做飞书的任务来着,0
1659,应该是推荐信电子版+推荐信密封好签字的照片,0
1660,当时发了一个表,0
1661,特大号鼠标垫赠送,0
1662,你兰歧视本省,0
1663,小学生都会唱,0
1664,用的人还长手了呢,0
1665,我怎么收到了200,0
1666,北理什么情况，有夏令营吗？,0
1667,100元一次,0
1668,"小帐篷一搭,甭管是教学楼还是小花园",0
1669,家里可以支持的为啥不出国啊,0
1670,"上交密院学费7.5w[CQ:face,id=226][CQ:face,id=226]",0
1671,线下还要去北京,0
1672,牛逼,0
1673,是啊,0
1674,加完群了到现在群里也是什么通知没有,0
1675,那地方有啥好的,0
1676,谁下课了不想坐一会,0
1677,旁边就是b楼，那么多自习位,0
1678,你接着说啊,0
1679,a区一共10张小圆桌,0
1680,下会遇到直接挂墙上,0
1681,你拿小圆桌是他妈复习吗？,0
1682,急了急了,0
1683,劳动2得上,0
1684,不知道被哪些人搬走了,0
1685,北航 北理大约什么时候出?,0
1686,cpp啥方向好,0
1687,常见的文体积分校一等7二等5三等3优秀2，第一到第六名765432；学院冠亚季432，一二三等432,0
1688,诶对了我们劳动一点没说啊,0
1689,"[CQ:reply,id=-570860230]查不了，小学期评奖学金会给你算的",0
1690,自己怎么查自己的文体积分啊,0
1691,第一轮网申发报名号，第二轮飞书任务走过场，第三轮继续材料筛,0
1692,烧烤摊 黄了,0
1693,群里985都不止50个,0
1694,应该挺快的,0
1695,呵呵~是夸我吗？,0
1696,是的呢,0
1697,"[CQ:at,qq=1905421031] 你破什么防",0
1698,打电话给教务处说是补测安排在大三测完50米之后,0
1699,出鞋柜，6r,0
1700,但是郊区便宜多了,0
1701,什么？这不是开发区一中的群吗？,0
1702,尤其是信通那几个题，百度搜代码都能搜出来,0
1703,对啊，报名又不要推荐信。,0
1704,我怎么不知道,0
1705,码农时薪可能还没老师高,0
1706,还稳定,0
1707,真想回家当老师,0
1708,"大工那个不确定,也可能是差不多学校的",0
1709,真悔不当初,0
1710,有啥好破防的,0
1711,没事就轻松,0
1712,有一说一，回老家七千真还行,0
1713,去上课还凉飕飕的,0
1714,北上广深的放假属于不可望不可及,0
1715,81,0
1716,"要推荐信呐[CQ:face,id=262]",0
1717,"想问一下Jason老师给分高嘛[CQ:face,id=324]",0
1718,这是让你先拿下优营,0
1719,往年南开都是清一色录取本校的,0
1720,nku群里一堆985,0
1721,联系老师就上岸,0
1722,"[CQ:reply,id=1380017128]少上网",0
1723,"[CQ:reply,id=1339906107]不如实名算了",0
1724,我真的是在大工软院,0
1725,正式工作1w,0
1726,不能理解的要么是大佬要么是富哥要么是没经历过毒打,0
1727,选哪个,0
1728,面试没什么，主要收不到面试,0
1729,没啥情况啊,0
1730,我们学院,0
1731,"你在小瞧卡西欧[CQ:face,id=317]",0
1732,希望如此,0
1733,是看水平,0
1734,就1w左右啊,0
1735,不爱其他动物更是……,0
1736,对纹身，染发不包容，却能包容虐杀动物,0
1737,还是本科学历,0
1738,没想象的多啊,0
1739,不明白,0
1740,大连应该好找一点,0
1741,是的,0
1742,电子信息与电气工程学部,0
1743,懂了，字节sp是吧,0
1744,"怕没实习，秋招找不着保底工作[CQ:face,id=107]",0
1745,应该总能找到的,0
1746,不知道，有点迷，只能慢慢找,0
1747,信通?,0
1748,"[CQ:reply,id=-1925833185][CQ:at,qq=542844207] 结",0
1749,"贾老师找着实习没[CQ:face,id=107]",0
1750,"确实[CQ:face,id=338]",0
1751,15r急收一个同学帮忙拿东西从宿舍到操场,0
1752,5.0 这个排名,0
1753,"[CQ:reply,id=-896903067][CQ:at,qq=515783489] 真的！我能证明",0
1754,外卖配送费都能干一瓶柠檬水了,0
1755,中食那个小笼包也是说店面升级,0
1756,没了,0
1757,这学期一次93，一次79,0
1758,"一半也行[CQ:face,id=187][CQ:face,id=187][CQ:face,id=187]",0
1759,无敌小攻的小媳妇儿,0
1760,别闹,0
1761,"[CQ:reply,id=2135738190][CQ:at,qq=1798658645] 可以[CQ:at,qq=1798658645] 自己拿电脑的，想咋样都行",0
1762,"[CQ:reply,id=1327495057]貌似好像是",0
1763,开盒开盒,0
1764,群里怎么这么多神?,0
1765,"[CQ:reply,id=1164915522]大佬[CQ:face,id=277]",0
1766,开盒,0
1767,好喜欢小兔,0
1768,"[CQ:reply,id=1808596602][CQ:at,qq=2175914720] [CQ:at,qq=2175914720] ？",0
1769,"[CQ:at,qq=1066305935] 不怎么样 看你保研看不看这个成绩",0
1770,唔,0
1771,怎么都是神,0
1772,但是你要想跟就跟,0
1773,反正在我们的群里,0
1774,那就二战加油呗,0
1775,坑,0
1776,"[CQ:face,id=311,type=sticker]",0
1777,事情比较多,0
1778,"[CQ:face,id=299][CQ:face,id=299]",0
1779,紧张又刺激！,0
1780,我舍友说比体能课还累,0
1781,本意是想骑驴找马,0
1782,好像是,0
1783,有人知道电创实训课的成绩算电信分流吗？,0
1784,这学期碰到了个王庆勇的散打,0
1785,做speexx期末考试能长按翻译吗,0
1786,但是体育成绩体测那项是两次取最高好像,0
1787,？？？,0
1788,考的都是原题,0
1789,都没有吗,0
1790,"[CQ:face,id=277]",0
1791,选Stephen,0
1792,"[CQ:reply,id=-281571594][CQ:at,qq=1216609161] [CQ:at,qq=1216609161] 感谢感谢",0
1793,很有可能,0
1794,羡慕大一就学完英语的人,0
1795,真大佬都是C2,0
1796,求一个未满员的社会实践小组（非形势与政策）,0
1797,从A1.1-B2.2,0
1798,会不会不收哈哈哈哈,0
1799,"劝了我看啥[CQ:face,id=277]",0
1800,jason可太好玩了,0
1801,Jason好像还不承认speexx这个东西,0
1802,speexx我的练习100分才会给对应的满分嘛？,0
1803,国际班吗,0
1804,出三脚架20r,0
1805,老师还问我为啥会分到大英一,0
1806,这个考高也没用,0
1807,跑,0
1808,就满分,0
1809,speexx期末分是咋算的呀同学们,0
1810,我经常帮助一些俏佳人,0
1811,出尤克里里，30R,0
1812,手头的书不看,0
1813,小学期社会实践怎么提交,0
1814,工训让我请先评论课程，可我早就评过教了啊,0
1815,第八章那个 设计路灯系统的,0
1816,好好谢谢,0
1817,"[CQ:reply,id=-2111008857][CQ:at,qq=2412211399] [CQ:at,qq=2412211399] 多谢[CQ:face,id=294]",0
1818,大物下我有存货,0
1819,"[CQ:reply,id=-390554368]嗯，多谢",0
1820,你还是继续选自己导师不就行了,0
1821,国际班,0
1822,"你能加到微信吗？[CQ:face,id=178][CQ:face,id=178]",0
1823,"大物算是挺简单的基础课了[CQ:face,id=267]",0
1824,软国大三小学期，选哪个课好啊,0
1825,"[CQ:reply,id=1858143097][CQ:at,qq=2698341440] 好滴谢谢宁",0
1826,"[CQ:face,id=182][CQ:face,id=264]",0
1827,多删一会,0
1828,ctrl a,0
1829,不是 这密码自动,0
1830,"[CQ:reply,id=724806727][CQ:at,qq=1307289115] [CQ:at,qq=1307289115] 我记过时，要是没人不堵的话，算上爬中间歇一会儿的时间，从检票处开始不到50分钟就登顶了，就算看日出也没必要这么早吧",0
1831,解压后，123改成doc,0
1832,"[CQ:reply,id=1762235595]选修课不影响",0
1833,为啥出了一阵子又没了，然后一直到现在,0
1834,OK,0
1835,我这学期选了习思想 尔雅的 就是这样,0
1836,"[CQ:reply,id=-1036605453]在哪啊请问",0
1837,12000刀乐,0
1838,总之别寄必修,0
1839,有高数往年真题吗,0
1840,但是不算保研加权分,0
1841,"综二几零几[CQ:face,id=277]",0
1842,好的谢谢,0
1843,大英期末正常来说是线上还是线下？大英二大概什么难度？,0
1844,拍一下试试,0
1845,开发区除了三院还有三甲医院吗,0
1846,"好的[CQ:face,id=344][CQ:face,id=344][CQ:face,id=344]谢谢",0
1847,民勇,0
1848,泪目了,0
1849,没人听啊,0
1850,小学期几周啊,0
1851,大二闲得一批,0
1852,欢迎报考,0
1853,到六月十二号,0
1854,"[CQ:reply,id=-72193131]捞捞",0
1855,近代史机考是真ex啊,0
1856,麻了,0
1857,"求问经济学原理的考试是在小学期的第几周[CQ:face,id=324][CQ:face,id=324]",0
1858,所以士力架到底是谁的,0
1859,掉了也有5分，怕啥,0
1860,他说期末考试,0
1861,家人们，京东的大连理工大学小蜜蜂智慧服务中心在哪儿啊,0
1862,"[CQ:face,id=325][CQ:face,id=325]",0
1863,"考试难不难我不好说[CQ:face,id=178]",0
1864,okok,0
1865,这么抽象,0
1866,打不够7不会真给挂了吧,0
1867,"[CQ:reply,id=1605681901][CQ:at,qq=1462992421] 谁找到了说一声啊",0
1868,明...早???,0
1869,"[CQ:reply,id=-1826505687][CQ:at,qq=2175914720] 真没啊到底了[CQ:at,qq=2175914720]",0
1870,在精华消息里有,0
1871,"100也不一定[CQ:face,id=277]",0
1872,没事没事,0
1873,创业管理怎么样啊,0
1874,选哪个都行,0
1875,"同学们好[CQ:face,id=341]",0
